customer_segment_id,segment_name,segment_tier,risk_band,segment_payload_json
69ab435e-7cb0-323a-ca5c-709e3d994312,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 107, ""pricing_profile"": ""preferential""}"
5fee1df4-a560-d640-c5a5-5825247766a8,small_business_owner,TIER_2,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 124, ""pricing_profile"": ""preferential""}"
2b9df63c-5bb0-5dee-1b8c-37c07e717181,emerging_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 60, ""pricing_profile"": ""standard""}"
f1307c40-350c-76c4-53ca-58b6ccb21286,emerging_affluent,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""assisted"", ""review_cycle_days"": 132, ""pricing_profile"": ""preferential""}"
9e1e55fa-25d0-2e4b-147c-9af418eaf633,high_net_worth,TIER_1,LOW,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""cross_sell"", ""service_level"": ""concierge"", ""review_cycle_days"": 132, ""pricing_profile"": ""relationship_pricing""}"
fd609b78-69ca-8659-a7da-e3eedcaf6096,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""advisory"", ""review_cycle_days"": 90, ""pricing_profile"": ""preferential""}"
cdc2a04b-a3bf-c55d-c276-716a5088ac5d,small_business_owner,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 47, ""pricing_profile"": ""preferential""}"
728d9cd5-3655-fc21-a1d2-8b636a4aae61,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""aum_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 155, ""pricing_profile"": ""preferential""}"
3349b575-c01f-24f2-c352-b44df3b1aad1,mass_affluent,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""assisted"", ""review_cycle_days"": 149, ""pricing_profile"": ""preferential""}"
6520b842-92a6-0bfb-8cff-dae13bed6ab1,private_banking,TIER_1,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 180, ""pricing_profile"": ""relationship_pricing""}"
9f4f6b48-c8b9-b048-318a-e8bc7ce53a25,high_net_worth,TIER_1,MEDIUM,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 142, ""pricing_profile"": ""relationship_pricing""}"
d5012a23-e7e1-eb68-c583-a0aa6f764dc5,high_net_worth,TIER_2,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 152, ""pricing_profile"": ""preferential""}"
e89f306e-00bb-7aa1-dd46-d0485dbc8429,mass_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 127, ""pricing_profile"": ""standard""}"
7d2ebd74-695b-f325-c4cc-4848dfd70092,mass_affluent,TIER_1,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""concierge"", ""review_cycle_days"": 94, ""pricing_profile"": ""relationship_pricing""}"
9623892e-af21-d9ec-cd19-d42662c8731c,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 138, ""pricing_profile"": ""preferential""}"
531cf9a7-b91d-249f-4b65-b2b1628d3996,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""advisory"", ""review_cycle_days"": 139, ""pricing_profile"": ""preferential""}"
d79432bf-bb8e-f2a4-a8a1-e3c0a2da847f,emerging_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 68, ""pricing_profile"": ""preferential""}"
52464c5d-4895-a144-a644-dbed09fd158a,emerging_affluent,TIER_4,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 179, ""pricing_profile"": ""standard""}"
52391c5e-7af5-2ef5-2bc9-52a228dc3f00,emerging_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 70, ""pricing_profile"": ""standard""}"
a8554abc-3790-3b51-da37-39b125d7ac0f,emerging_affluent,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 155, ""pricing_profile"": ""preferential""}"
353785ab-4d08-adaf-a6dd-18531055f96c,small_business_owner,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 108, ""pricing_profile"": ""preferential""}"
7ccc7c91-42af-4985-aeda-4cecf440fddb,small_business_owner,TIER_4,VERY_HIGH,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""cross_sell"", ""service_level"": ""self_service"", ""review_cycle_days"": 41, ""pricing_profile"": ""standard""}"
a453b3e2-add2-d894-613b-68162717b6f8,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 126, ""pricing_profile"": ""preferential""}"
06446da6-1968-8741-84ab-e1942519203c,small_business_owner,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 77, ""pricing_profile"": ""standard""}"
5a8bbf69-e834-ff18-9bec-25d6c724bb68,high_net_worth,TIER_2,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""advisory"", ""review_cycle_days"": 158, ""pricing_profile"": ""preferential""}"
339ea4ae-3ee0-60d4-0410-99dad86b2bc7,small_business_owner,TIER_3,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 90, ""pricing_profile"": ""preferential""}"
6f6268e6-eec9-cc4e-2619-484508335a81,emerging_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 62, ""pricing_profile"": ""standard""}"
544e35d4-740c-358a-8dc9-734fd2e293f4,mass_affluent,TIER_2,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""cross_sell"", ""service_level"": ""advisory"", ""review_cycle_days"": 145, ""pricing_profile"": ""preferential""}"
395108e3-a69a-b885-ba81-835f246b94b8,emerging_affluent,TIER_3,HIGH,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""aum_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 74, ""pricing_profile"": ""preferential""}"
d7a04756-bd69-3e3f-25d5-8a9bcde9bac0,private_banking,TIER_1,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""concierge"", ""review_cycle_days"": 115, ""pricing_profile"": ""relationship_pricing""}"
b84adbc0-005b-6051-cb67-ec2cfad00d82,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 30, ""pricing_profile"": ""preferential""}"
ccb5a48e-94f9-0f65-d2e3-5f1fff0b3637,mass_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""self_service"", ""review_cycle_days"": 87, ""pricing_profile"": ""standard""}"
8f69cd9c-bdf6-18c7-948c-e7a65deb50e9,high_net_worth,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 83, ""pricing_profile"": ""preferential""}"
0a016baf-9b9d-b611-5303-3236e9c3cd57,private_banking,TIER_2,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 85, ""pricing_profile"": ""preferential""}"
ea9c7275-a2ca-e8f7-2ab5-91acdf4bbdfb,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 90, ""pricing_profile"": ""preferential""}"
961a31ea-00a3-0995-5b9b-23119a8c9a80,mass_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 75, ""pricing_profile"": ""standard""}"
5219676d-132e-f7eb-a781-9b6eadc3f328,mass_affluent,TIER_3,MEDIUM,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 152, ""pricing_profile"": ""preferential""}"
70ebcc93-46a8-b1cd-64c6-3a6dbf5bceea,emerging_affluent,TIER_4,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""self_service"", ""review_cycle_days"": 127, ""pricing_profile"": ""standard""}"
ccc9ef73-4142-6c94-1985-96347e2604d6,high_net_worth,TIER_1,LOW,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""aum_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 140, ""pricing_profile"": ""relationship_pricing""}"
e32a373c-5734-de37-6a56-a685328a9b71,emerging_affluent,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 90, ""pricing_profile"": ""preferential""}"
8cdbccf2-e8ae-9fe4-590d-b369ba385430,mass_affluent,TIER_2,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 59, ""pricing_profile"": ""preferential""}"
b9a9389e-67b7-b2b7-8583-f0e3dd49df14,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 134, ""pricing_profile"": ""preferential""}"
c5705717-1395-b8a9-3398-d928425a9894,private_banking,TIER_1,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""concierge"", ""review_cycle_days"": 134, ""pricing_profile"": ""relationship_pricing""}"
c902b1f3-2bea-1a2e-b30b-d5e2a80a3418,mass_affluent,TIER_1,LOW,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""aum_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 31, ""pricing_profile"": ""relationship_pricing""}"
d264b01c-934e-be5e-ab1e-0b19289448ef,mass_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 90, ""pricing_profile"": ""standard""}"
e8a59e85-b777-39e8-4fde-b446f6cb9ad4,emerging_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""assisted"", ""review_cycle_days"": 100, ""pricing_profile"": ""preferential""}"
43f2799c-4d7e-84e8-77c8-a82e494fccaf,mass_affluent,TIER_2,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 81, ""pricing_profile"": ""preferential""}"
5f6d154a-8153-9ab7-2996-770b640c5b65,emerging_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 47, ""pricing_profile"": ""preferential""}"
dbeef1d1-2471-76da-d245-2c64fc0d0bca,high_net_worth,TIER_1,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 62, ""pricing_profile"": ""relationship_pricing""}"
12ada6a0-a42e-61f0-a1d3-282ef98012ae,emerging_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""assisted"", ""review_cycle_days"": 171, ""pricing_profile"": ""preferential""}"
77342a1a-2033-b385-0059-4b4303dae5ef,high_net_worth,TIER_2,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 63, ""pricing_profile"": ""preferential""}"
ed10bc34-47c0-23ec-76ae-32eba40d7c27,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 173, ""pricing_profile"": ""preferential""}"
da630bf1-d7a4-60ac-c967-84701e54e27e,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""advisory"", ""review_cycle_days"": 130, ""pricing_profile"": ""preferential""}"
455cb49c-97b0-9b0f-e176-26ef4339f05b,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 131, ""pricing_profile"": ""preferential""}"
a025cf19-3170-3cfa-812a-962d210063ba,high_net_worth,TIER_1,LOW,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""aum_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 126, ""pricing_profile"": ""relationship_pricing""}"
55b705df-7cc3-e4bb-fb21-cb43e69abbe0,high_net_worth,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 143, ""pricing_profile"": ""preferential""}"
283c6363-4e51-bd12-6d79-cfe89c2a52df,high_net_worth,TIER_4,HIGH,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 87, ""pricing_profile"": ""standard""}"
1e8d4788-b3b9-6906-9f06-bf985dfaaa9d,private_banking,TIER_1,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 130, ""pricing_profile"": ""relationship_pricing""}"
4abf3011-b823-43a4-e4f1-7076bddb8145,emerging_affluent,TIER_4,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""self_service"", ""review_cycle_days"": 130, ""pricing_profile"": ""standard""}"
b4eca884-d809-db28-6abe-eb4c0ba9a907,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""aum_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 79, ""pricing_profile"": ""preferential""}"
cc72b8a2-0cb2-f07d-15c0-0be4e9d97b02,private_banking,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""advisory"", ""review_cycle_days"": 55, ""pricing_profile"": ""preferential""}"
58f18fa8-123b-9863-2adc-64ed54103078,emerging_affluent,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 38, ""pricing_profile"": ""preferential""}"
5a44f41d-de98-abd1-d9dc-b6b49ee95c24,mass_affluent,TIER_3,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 178, ""pricing_profile"": ""preferential""}"
ccfaffbb-6fcd-78df-4a2b-cc94e0180608,private_banking,TIER_1,MEDIUM,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 123, ""pricing_profile"": ""relationship_pricing""}"
a1ff421c-39fe-d583-075b-f53bb159e9cd,high_net_worth,TIER_1,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""concierge"", ""review_cycle_days"": 120, ""pricing_profile"": ""relationship_pricing""}"
29889777-0130-d642-511e-14b6528a5d19,mass_affluent,TIER_1,MEDIUM,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 90, ""pricing_profile"": ""relationship_pricing""}"
e3731b0b-3f3d-e300-3a65-fcb9fd71b946,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 126, ""pricing_profile"": ""preferential""}"
6ae39acc-8484-e5c5-0cb4-8bdbd32df532,mass_affluent,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""advisory"", ""review_cycle_days"": 139, ""pricing_profile"": ""preferential""}"
dc6c0402-f0f9-853e-3d12-35bb23be0353,private_banking,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 78, ""pricing_profile"": ""preferential""}"
b640494e-5c7d-45bb-2db0-78f1a62e2c44,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""advisory"", ""review_cycle_days"": 82, ""pricing_profile"": ""preferential""}"
471ab0cd-2dbe-4663-ab52-d78eade4d749,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""advisory"", ""review_cycle_days"": 177, ""pricing_profile"": ""preferential""}"
098484e4-1e09-f760-df12-6250a1d1ce9b,small_business_owner,TIER_4,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 89, ""pricing_profile"": ""standard""}"
4f981838-05e6-76df-9944-0f09b7032308,high_net_worth,TIER_2,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 87, ""pricing_profile"": ""preferential""}"
a4b46517-37f5-61ff-c6b4-26dc22004e62,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""advisory"", ""review_cycle_days"": 74, ""pricing_profile"": ""preferential""}"
d0713078-c0f0-0dde-81a5-f8275bf93dd2,mass_affluent,TIER_4,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""aum_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 66, ""pricing_profile"": ""standard""}"
262c9317-b82a-29ed-77f7-30c22c403392,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 76, ""pricing_profile"": ""preferential""}"
5a0467df-9436-a025-0437-4d0dd4a6110e,mass_affluent,TIER_2,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 89, ""pricing_profile"": ""preferential""}"
518f5ebf-6ff3-95ac-c92b-d8a821945a56,emerging_affluent,TIER_3,VERY_HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 128, ""pricing_profile"": ""preferential""}"
a4a0e76a-1177-91d7-38f1-e54a1c505862,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""cross_sell"", ""service_level"": ""assisted"", ""review_cycle_days"": 43, ""pricing_profile"": ""preferential""}"
9513e419-4ec4-6c15-3a11-62c118724d25,mass_affluent,TIER_4,VERY_HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""cross_sell"", ""service_level"": ""self_service"", ""review_cycle_days"": 35, ""pricing_profile"": ""standard""}"
a2536535-e346-1046-75fc-75b959fbc34a,small_business_owner,TIER_3,MEDIUM,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 157, ""pricing_profile"": ""preferential""}"
1582f96b-c366-0ae5-6efd-6fc10a9991ac,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""cross_sell"", ""service_level"": ""assisted"", ""review_cycle_days"": 93, ""pricing_profile"": ""preferential""}"
35ce3269-3f42-d579-74ac-61ed08177f2c,mass_affluent,TIER_3,MEDIUM,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 97, ""pricing_profile"": ""preferential""}"
9c82ccae-4a19-b18a-5725-33874b1f579a,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 68, ""pricing_profile"": ""preferential""}"
1c3196f6-5c4e-0708-0fa6-0e4353ae90a7,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 86, ""pricing_profile"": ""preferential""}"
b41f54f6-a50b-f9ee-6c57-7e624724399b,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""assisted"", ""review_cycle_days"": 125, ""pricing_profile"": ""preferential""}"
e65d3caa-ecaa-e254-a084-394ba0345a1c,high_net_worth,TIER_2,MEDIUM,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""advisory"", ""review_cycle_days"": 102, ""pricing_profile"": ""preferential""}"
e6158bf4-3af5-bd8a-2aa9-b90c2c23f334,mass_affluent,TIER_3,LOW,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 58, ""pricing_profile"": ""preferential""}"
215bf3c3-5dcc-9f54-b99d-05cd36e9b260,high_net_worth,TIER_1,LOW,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""cross_sell"", ""service_level"": ""concierge"", ""review_cycle_days"": 46, ""pricing_profile"": ""relationship_pricing""}"
399b7e9d-1d4d-06ff-0295-51e636baa7ae,mass_affluent,TIER_3,HIGH,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""deposit_growth"", ""service_level"": ""assisted"", ""review_cycle_days"": 174, ""pricing_profile"": ""preferential""}"
1f15d29b-b96d-8684-24f7-029ced98e57a,emerging_affluent,TIER_4,HIGH,"{""segment_model"": ""rm_judgement_overlay"", ""primary_objective"": ""aum_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 50, ""pricing_profile"": ""standard""}"
d7771bcd-5be6-7cc6-d72c-e5c0e8c6f6ac,mass_affluent,TIER_4,HIGH,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""aum_growth"", ""service_level"": ""self_service"", ""review_cycle_days"": 85, ""pricing_profile"": ""standard""}"
08a343d3-b1c5-0ce7-698f-2264aa6ecd8c,private_banking,TIER_1,LOW,"{""segment_model"": ""wealth_behavior_scorecard"", ""primary_objective"": ""aum_growth"", ""service_level"": ""concierge"", ""review_cycle_days"": 71, ""pricing_profile"": ""relationship_pricing""}"
2a9b678f-39c9-173a-ffdf-bb30b655e833,high_net_worth,TIER_1,LOW,"{""segment_model"": ""retail_value_model_v2"", ""primary_objective"": ""credit_uplift"", ""service_level"": ""concierge"", ""review_cycle_days"": 107, ""pricing_profile"": ""relationship_pricing""}"
